ano,id_municipio,rede,taxa_alfabetizacao,meta_alfabetizacao_2024,meta_alfabetizacao_2025,nome_municipio,sigla_uf,nome_regiao,situacao_meta_2024,distancia_meta_2024_pp
2024,1502400,Municipal,32.97,,41.06,Castanhal,PA,Norte,Sem dados para comparação,
2024,1507003,Municipal,31.66,32.94,41.06,Santo Antônio do Tauá,PA,Norte,Abaixo da meta,-1.2799999999999976
2024,2805307,Municipal,37.68,33.03,41.14,Pirambu,SE,Nordeste,Atingiu ou superou,4.649999999999999
2024,2413409,Municipal,31.59,33.05,41.16,Serra Negra do Norte,RN,Nordeste,Abaixo da meta,-1.4599999999999973
2024,2917805,Municipal,46.85,33.07,41.18,Jaguaripe,BA,Nordeste,Atingiu ou superou,13.780000000000001
2024,2806305,Municipal,22.15,33.12,41.22,Santa Luzia do Itanhy,SE,Nordeste,Abaixo da meta,-10.969999999999999
2024,5001508,Municipal,52.42,33.17,41.27,Bandeirantes,MS,Centro-Oeste,Atingiu ou superou,19.25
2024,2905800,Municipal,28.39,33.17,41.28,Camamu,BA,Nordeste,Abaixo da meta,-4.780000000000001
2024,2211357,Municipal,31.25,33.18,41.29,Várzea Branca,PI,Nordeste,Abaixo da meta,-1.9299999999999997
2024,2210623,Municipal,50.0,33.21,41.31,Sebastião Barros,PI,Nordeste,Atingiu ou superou,16.79
2024,2401404,Municipal,35.36,33.22,41.32,Baía Formosa,RN,Nordeste,Atingiu ou superou,2.1400000000000006
2024,1711902,Municipal,35.66,33.23,41.33,Lagoa da Confusão,TO,Norte,Atingiu ou superou,2.4299999999999997
2024,2803401,Municipal,39.3,33.27,41.37,Japoatã,SE,Nordeste,Atingiu ou superou,6.029999999999994
2024,4300307,Municipal,33.3,,41.39,Alecrim,RS,Sul,Sem dados para comparação,
2024,1717206,Municipal,54.55,33.29,41.39,Piraquê,TO,Norte,Atingiu ou superou,21.259999999999998
2024,1600501,Municipal,21.03,33.3,41.39,Oiapoque,AP,Norte,Abaixo da meta,-12.269999999999996
2024,2913101,Municipal,28.0,33.31,41.4,Ibititá,BA,Nordeste,Abaixo da meta,-5.310000000000002
2024,2406155,Municipal,33.33,,41.43,Jundiá,RN,Nordeste,Sem dados para comparação,
2024,1703305,Municipal,28.56,33.34,41.43,Bom Jesus do Tocantins,TO,Norte,Abaixo da meta,-4.780000000000005
2024,1300680,Municipal,31.41,33.37,41.46,Boa Vista do Ramos,AM,Norte,Abaixo da meta,-1.9599999999999973
2024,2906873,Municipal,29.34,33.41,41.49,Capim Grosso,BA,Nordeste,Abaixo da meta,-4.069999999999997
2024,2407005,Municipal,26.6,33.44,41.52,Luís Gomes,RN,Nordeste,Abaixo da meta,-6.839999999999996
2024,2205300,Municipal,75.31,33.53,41.6,Jerumenha,PI,Nordeste,Atingiu ou superou,41.78
2024,3120300,Municipal,54.17,33.57,41.64,Cristália,MG,Sudeste,Atingiu ou superou,20.6
2024,2930204,Municipal,24.24,33.62,41.68,Sento Sé,BA,Nordeste,Abaixo da meta,-9.379999999999999
2024,2930774,Municipal,34.44,33.65,41.71,Sobradinho,BA,Nordeste,Atingiu ou superou,0.7899999999999991
2024,4304101,Municipal,33.9,33.67,41.73,Campos Borges,RS,Sul,Atingiu ou superou,0.22999999999999687
2024,1200385,Municipal,33.78,,41.81,Plácido de Castro,AC,Norte,Sem dados para comparação,
2024,1720309,Municipal,58.96,33.77,41.81,São Sebastião do Tocantins,TO,Norte,Atingiu ou superou,25.189999999999998
2024,2922102,Municipal,33.33,33.82,41.86,Mundo Novo,BA,Nordeste,Abaixo da meta,-0.490000000000002
2024,5005608,Municipal,38.78,33.82,41.86,Miranda,MS,Centro-Oeste,Atingiu ou superou,4.960000000000001
2024,2802908,Municipal,41.79,33.84,41.88,Itabaiana,SE,Nordeste,Atingiu ou superou,7.949999999999996
2024,2928505,Municipal,27.63,33.84,41.88,Santa Teresinha,BA,Nordeste,Abaixo da meta,-6.210000000000004
2024,2907004,Municipal,33.04,33.87,41.91,Cardeal da Silva,BA,Nordeste,Abaixo da meta,-0.8299999999999983
2024,5007802,Municipal,59.83,33.87,41.91,Selvíria,MS,Centro-Oeste,Atingiu ou superou,25.96
2024,1303601,Municipal,36.02,33.91,41.95,Santa Isabel do Rio Negro,AM,Norte,Atingiu ou superou,2.1100000000000065
2024,2701308,Municipal,33.4,33.95,41.98,Cajueiro,AL,Nordeste,Abaixo da meta,-0.5500000000000043
2024,2405702,Municipal,56.51,33.95,41.98,Jardim do Seridó,RN,Nordeste,Atingiu ou superou,22.559999999999995
2024,1500701,Municipal,33.83,34.01,42.04,Anajás,PA,Norte,Abaixo da meta,-0.17999999999999972
2024,2211100,Municipal,35.21,34.02,42.05,União,PI,Nordeste,Atingiu ou superou,1.1899999999999977
2024,2902708,Municipal,28.48,34.04,42.06,Barra,BA,Nordeste,Abaixo da meta,-5.559999999999999
2024,2407302,Municipal,22.73,34.1,42.12,Marcelino Vieira,RN,Nordeste,Abaixo da meta,-11.370000000000001
2024,2413300,Municipal,42.09,34.12,42.13,Serra de São Bento,RN,Nordeste,Atingiu ou superou,7.970000000000006
2024,2209872,Municipal,43.37,34.14,42.15,São João da Fronteira,PI,Nordeste,Atingiu ou superou,9.229999999999997
2024,2802700,Municipal,16.26,34.17,42.18,Ilha das Flores,SE,Nordeste,Abaixo da meta,-17.91
2024,1720200,Municipal,36.9,34.18,42.19,São Miguel do Tocantins,TO,Norte,Atingiu ou superou,2.719999999999999
2024,3146701,Municipal,75.61,34.19,42.2,Palma,MG,Sudeste,Atingiu ou superou,41.42
2024,2918100,Municipal,29.53,34.24,42.24,Jeremoabo,BA,Nordeste,Abaixo da meta,-4.710000000000001
2024,1300607,Municipal,34.3,,42.28,Benjamin Constant,AM,Norte,Sem dados para comparação,
2024,2210938,Municipal,55.84,34.28,42.28,Sussuapara,PI,Nordeste,Atingiu ou superou,21.560000000000002
2024,2800506,Municipal,44.81,34.29,42.28,Areia Branca,SE,Nordeste,Atingiu ou superou,10.520000000000003
2024,4304630,Municipal,34.4,,42.44,Capão da Canoa,RS,Sul,Sem dados para comparação,
2024,1709807,Municipal,21.43,34.46,42.44,Ipueiras,TO,Norte,Abaixo da meta,-13.030000000000001
2024,2407203,Municipal,32.32,34.46,42.44,Macau,RN,Nordeste,Abaixo da meta,-2.1400000000000006
2024,2800704,Municipal,34.6,34.46,42.44,Brejo Grande,SE,Nordeste,Atingiu ou superou,0.14000000000000057
2024,2925808,Municipal,30.32,34.54,42.51,Queimadas,BA,Nordeste,Abaixo da meta,-4.219999999999999
2024,5000708,Municipal,40.97,34.56,42.53,Anastácio,MS,Centro-Oeste,Atingiu ou superou,6.409999999999997
2024,2705606,Municipal,39.85,34.56,42.53,Novo Lino,AL,Nordeste,Atingiu ou superou,5.289999999999999
2024,2402501,Municipal,42.31,34.58,42.55,Carnaubais,RN,Nordeste,Atingiu ou superou,7.730000000000004
2024,1501204,Municipal,38.16,34.71,42.66,Baião,PA,Norte,Atingiu ou superou,3.4499999999999957
2024,1703826,Municipal,64.0,34.72,42.68,Cachoeirinha,TO,Norte,Atingiu ou superou,29.28
2024,2406106,Municipal,43.69,34.74,42.7,Jucurutu,RN,Nordeste,Atingiu ou superou,8.949999999999996
2024,1712702,Municipal,9.09,34.77,42.72,Mateiros,TO,Norte,Abaixo da meta,-25.680000000000003
2024,1705607,Municipal,35.8,34.78,42.73,Conceição do Tocantins,TO,Norte,Atingiu ou superou,1.019999999999996
2024,2209203,Municipal,62.47,34.92,42.85,Santa Filomena,PI,Nordeste,Atingiu ou superou,27.549999999999997
2024,2911501,Municipal,50.0,34.92,42.85,Gongogi,BA,Nordeste,Atingiu ou superou,15.079999999999998
2024,1500347,Municipal,51.4,34.94,42.87,Água Azul do Norte,PA,Norte,Atingiu ou superou,16.46
2024,2211209,Municipal,31.55,34.96,42.89,Uruçuí,PI,Nordeste,Abaixo da meta,-3.41
2024,1200179,Municipal,34.97,,42.9,Capixaba,AC,Norte,Sem dados para comparação,
2024,2917003,Municipal,21.05,34.97,42.9,Itiúba,BA,Nordeste,Abaixo da meta,-13.919999999999998
2024,1718758,Municipal,26.8,35.01,42.93,Rio Sono,TO,Norte,Abaixo da meta,-8.209999999999997
2024,2204907,Municipal,34.44,35.03,42.95,Isaías Coelho,PI,Nordeste,Abaixo da meta,-0.5900000000000034
2024,2912202,Municipal,32.53,35.04,42.96,Ibicoara,BA,Nordeste,Abaixo da meta,-2.509999999999998
2024,2925402,Municipal,27.54,35.06,42.98,Potiraguá,BA,Nordeste,Abaixo da meta,-7.520000000000003
2024,2407500,Municipal,35.11,,42.99,Maxaranguape,RN,Nordeste,Sem dados para comparação,
2024,2907905,Municipal,31.09,35.07,42.99,Cipó,BA,Nordeste,Abaixo da meta,-3.9800000000000004
2024,2501575,Municipal,49.18,35.21,43.12,Barra de Santana,PB,Nordeste,Atingiu ou superou,13.969999999999999
2024,2931509,Municipal,29.57,35.23,43.13,Teofilândia,BA,Nordeste,Abaixo da meta,-5.659999999999997
2024,2916500,Municipal,51.23,35.25,43.15,Itapicuru,BA,Nordeste,Atingiu ou superou,15.979999999999997
2024,2517209,Municipal,64.36,35.36,43.25,Vieirópolis,PB,Nordeste,Atingiu ou superou,29.0
2024,1714203,Municipal,43.89,35.38,43.26,Natividade,TO,Norte,Atingiu ou superou,8.509999999999998
2024,2900207,Municipal,18.24,35.44,43.32,Abaré,BA,Nordeste,Abaixo da meta,-17.2
2024,1300805,Municipal,22.82,35.51,43.38,Borba,AM,Norte,Abaixo da meta,-12.689999999999998
2024,2907103,Municipal,31.96,35.7,43.56,Carinhanha,BA,Nordeste,Abaixo da meta,-3.740000000000002
2024,3503356,Municipal,77.27,35.72,43.57,Arco-Íris,SP,Sudeste,Atingiu ou superou,41.55
2024,5215801,Municipal,64.71,35.72,43.57,Palmelo,GO,Centro-Oeste,Atingiu ou superou,28.989999999999995
2024,4311759,Municipal,50.0,35.72,43.57,Manoel Viana,RS,Sul,Atingiu ou superou,14.280000000000001
2024,2502102,Municipal,47.71,35.73,43.58,Boa Ventura,PB,Nordeste,Atingiu ou superou,11.980000000000004
2024,2908408,Municipal,30.94,35.73,43.58,Conceição do Coité,BA,Nordeste,Abaixo da meta,-4.789999999999996
2024,3149150,Municipal,46.09,35.81,43.65,Pedras de Maria da Cruz,MG,Sudeste,Atingiu ou superou,10.280000000000001
2024,2909208,Municipal,36.04,35.85,43.69,Coronel João Sá,BA,Nordeste,Atingiu ou superou,0.18999999999999773
2024,1600808,Municipal,35.39,35.85,43.69,Vitória do Jari,AP,Norte,Abaixo da meta,-0.46000000000000085
2024,2926509,Municipal,33.95,35.87,43.7,Ribeira do Amparo,BA,Nordeste,Abaixo da meta,-1.9199999999999946
2024,2413706,Municipal,48.74,35.88,43.71,Sítio Novo,RN,Nordeste,Atingiu ou superou,12.86
2024,1504406,Municipal,45.42,35.89,43.72,Marapanim,PA,Norte,Atingiu ou superou,9.530000000000001
2024,2929404,Municipal,36.76,35.91,43.74,São Miguel das Matas,BA,Nordeste,Atingiu ou superou,0.8500000000000014
2024,5003504,Municipal,68.7,35.93,43.76,Douradina,MS,Centro-Oeste,Atingiu ou superou,32.77
2024,3115904,Municipal,44.9,35.95,43.78,Chácara,MG,Sudeste,Atingiu ou superou,8.949999999999996
2024,2206670,Municipal,40.04,35.98,43.81,Morro do Chapéu do Piauí,PI,Nordeste,Atingiu ou superou,4.060000000000002
2024,2507606,Municipal,35.79,36.0,43.82,Juarez Távora,PB,Nordeste,Abaixo da meta,-0.21000000000000085
2024,2806404,Municipal,22.21,36.03,43.85,Santana do São Francisco,SE,Nordeste,Abaixo da meta,-13.82
2024,4204178,Municipal,49.84,36.07,43.88,Cerro Negro,SC,Sul,Atingiu ou superou,13.770000000000003
2024,2502607,Municipal,79.06,36.1,43.91,Igaracy,PB,Nordeste,Atingiu ou superou,42.96
2024,2931905,Municipal,35.55,36.12,43.93,Tucano,BA,Nordeste,Abaixo da meta,-0.5700000000000003
2024,2906303,Municipal,28.68,36.12,43.93,Canavieiras,BA,Nordeste,Abaixo da meta,-7.439999999999998
2024,2930303,Municipal,33.09,36.13,43.93,Serra Dourada,BA,Nordeste,Abaixo da meta,-3.039999999999999
2024,1706258,Municipal,82.61,36.17,43.97,Crixás do Tocantins,TO,Norte,Atingiu ou superou,46.44
2024,5107578,Municipal,71.43,36.18,43.98,Rondolândia,MT,Centro-Oeste,Atingiu ou superou,35.25000000000001
2024,2707008,Municipal,48.15,36.18,43.99,Pindoba,AL,Nordeste,Atingiu ou superou,11.969999999999999
2024,2406700,Municipal,36.01,36.25,44.05,Lajes,RN,Nordeste,Abaixo da meta,-0.240000000000002
2024,2924207,Municipal,20.45,36.27,44.06,Pedro Alexandre,BA,Nordeste,Abaixo da meta,-15.820000000000004
2024,2407104,Municipal,30.13,36.28,44.07,Macaíba,RN,Nordeste,Abaixo da meta,-6.150000000000002
2024,1100346,Municipal,65.35,36.33,44.11,Alvorada D'Oeste,RO,Norte,Atingiu ou superou,29.019999999999996
2024,2911659,Municipal,36.78,36.33,44.11,Guajeru,BA,Nordeste,Atingiu ou superou,0.45000000000000284
2024,2906204,Municipal,33.73,36.34,44.12,Canarana,BA,Nordeste,Abaixo da meta,-2.6100000000000065
2024,4311130,Municipal,36.4,,44.16,Jari,RS,Sul,Sem dados para comparação,
2024,2505204,Municipal,24.78,36.38,44.16,Cuitegi,PB,Nordeste,Abaixo da meta,-11.600000000000001
2024,2900603,Municipal,26.32,36.39,44.16,Aiquara,BA,Nordeste,Abaixo da meta,-10.07
2024,1713700,Municipal,44.77,36.45,44.22,Monte Santo do Tocantins,TO,Norte,Atingiu ou superou,8.32
2024,3150307,Municipal,63.16,36.5,44.27,Piedade do Rio Grande,MG,Sudeste,Atingiu ou superou,26.659999999999997
2024,1600402,Municipal,44.22,36.5,44.27,Mazagão,AP,Norte,Atingiu ou superou,7.719999999999999
2024,2919553,Municipal,35.72,36.53,44.29,Luís Eduardo Magalhães,BA,Nordeste,Abaixo da meta,-0.8100000000000023
2024,2922706,Municipal,50.0,36.6,44.35,Nova Canaã,BA,Nordeste,Atingiu ou superou,13.399999999999999
2024,2913705,Municipal,30.13,36.61,44.36,Inhambupe,BA,Nordeste,Abaixo da meta,-6.48
2024,2111003,Municipal,58.4,36.65,44.4,São João Batista,MA,Nordeste,Atingiu ou superou,21.75
2024,2804508,Municipal,31.24,36.66,44.41,Nossa Senhora da Glória,SE,Nordeste,Abaixo da meta,-5.419999999999998
2024,2802205,Municipal,26.0,36.69,44.44,Feira Nova,SE,Nordeste,Abaixo da meta,-10.689999999999998
2024,2514008,Municipal,60.71,36.7,44.44,São João do Cariri,PB,Nordeste,Atingiu ou superou,24.009999999999998
2024,2806800,Municipal,29.79,36.7,44.44,São Domingos,SE,Nordeste,Abaixo da meta,-6.910000000000004
2024,2919207,Municipal,28.75,36.74,44.48,Lauro de Freitas,BA,Nordeste,Abaixo da meta,-7.990000000000002
2024,3150109,Municipal,75.58,36.74,44.48,Piau,MG,Sudeste,Atingiu ou superou,38.839999999999996
2024,1304203,Municipal,36.78,,44.5,Tefé,AM,Norte,Sem dados para comparação,
2024,2909901,Municipal,22.94,36.77,44.5,Curaçá,BA,Nordeste,Abaixo da meta,-13.830000000000002
2024,2906808,Municipal,23.19,36.8,44.53,Cansanção,BA,Nordeste,Abaixo da meta,-13.609999999999996
2024,2800308,Municipal,47.18,36.8,44.53,Aracaju,SE,Nordeste,Atingiu ou superou,10.380000000000003
2024,1300508,Municipal,24.4,36.81,44.54,Barreirinha,AM,Norte,Abaixo da meta,-12.410000000000004
2024,1703602,Municipal,68.9,36.84,44.56,Brasilândia do Tocantins,TO,Norte,Atingiu ou superou,32.06
2024,2703106,Municipal,24.34,36.85,44.57,Igaci,AL,Nordeste,Abaixo da meta,-12.510000000000002
2024,3113800,Municipal,62.5,36.86,44.58,Carmésia,MG,Sudeste,Atingiu ou superou,25.64
2024,1508209,Municipal,37.71,36.87,44.6,Vigia,PA,Norte,Atingiu ou superou,0.8400000000000034
2024,2932200,Municipal,31.13,36.89,44.61,Ubaitaba,BA,Nordeste,Abaixo da meta,-5.760000000000002
2024,2912400,Municipal,36.88,36.9,44.62,Ibipeba,BA,Nordeste,Abaixo da meta,-0.01999999999999602
2024,2920007,Municipal,32.56,36.93,44.65,Maiquinique,BA,Nordeste,Abaixo da meta,-4.369999999999997
2024,1507474,Municipal,40.76,36.94,44.66,São João de Pirabas,PA,Norte,Atingiu ou superou,3.8200000000000003
2024,2210409,Municipal,45.19,36.96,44.67,São Miguel do Tapuio,PI,Nordeste,Atingiu ou superou,8.229999999999997
2024,2104081,Municipal,77.76,36.99,44.7,Fernando Falcão,MA,Nordeste,Atingiu ou superou,40.77
2024,2928208,Municipal,38.7,37.01,44.72,Santana,BA,Nordeste,Atingiu ou superou,1.6900000000000048
2024,2410603,Municipal,67.22,37.03,44.73,Rafael Godeiro,RN,Nordeste,Atingiu ou superou,30.189999999999998
2024,2910305,Municipal,35.29,37.06,44.76,Elísio Medrado,BA,Nordeste,Abaixo da meta,-1.7700000000000031
2024,2914000,Municipal,34.46,37.07,44.77,Ipirá,BA,Nordeste,Abaixo da meta,-2.6099999999999994
2024,3515806,Municipal,27.27,37.09,44.79,Flora Rica,SP,Sudeste,Abaixo da meta,-9.820000000000004
2024,2932705,Municipal,26.42,37.1,44.8,Uruçuca,BA,Nordeste,Abaixo da meta,-10.68
2024,2929206,Municipal,25.66,37.11,44.81,São Francisco do Conde,BA,Nordeste,Abaixo da meta,-11.45
2024,2705309,Municipal,27.99,37.11,44.81,Minador do Negrão,AL,Nordeste,Abaixo da meta,-9.120000000000001
2024,1701101,Municipal,35.78,37.16,44.85,Aparecida do Rio Negro,TO,Norte,Abaixo da meta,-1.3799999999999955
2024,2707404,Municipal,27.47,37.21,44.89,Porto de Pedras,AL,Nordeste,Abaixo da meta,-9.740000000000002
2024,4210704,Municipal,37.3,,45.04,Matos Costa,SC,Sul,Sem dados para comparação,
2024,2913457,Municipal,43.64,37.38,45.04,Igrapiúna,BA,Nordeste,Atingiu ou superou,6.259999999999998
2024,1702901,Municipal,40.2,37.42,45.08,Axixá do Tocantins,TO,Norte,Atingiu ou superou,2.780000000000001
2024,2405603,Municipal,63.05,37.47,45.13,Jardim de Piranhas,RN,Nordeste,Atingiu ou superou,25.58
2024,2925709,Municipal,31.78,37.48,45.13,Presidente Jânio Quadros,BA,Nordeste,Abaixo da meta,-5.699999999999996
2024,4309126,Municipal,37.5,,45.15,Gramado dos Loureiros,RS,Sul,Sem dados para comparação,
2024,2405108,Municipal,29.91,37.5,45.15,Jandaíra,RN,Nordeste,Abaixo da meta,-7.59
2024,5006903,Municipal,67.46,37.55,45.19,Porto Murtinho,MS,Centro-Oeste,Atingiu ou superou,29.909999999999997
2024,2408300,Municipal,28.42,37.61,45.24,Nova Cruz,RN,Nordeste,Abaixo da meta,-9.189999999999998
2024,2701209,Municipal,54.19,37.62,45.25,Cacimbinhas,AL,Nordeste,Atingiu ou superou,16.57
2024,2917706,Municipal,40.77,37.63,45.26,Jaguarari,BA,Nordeste,Atingiu ou superou,3.1400000000000006
2024,2700508,Municipal,32.98,37.63,45.27,Barra de Santo Antônio,AL,Nordeste,Abaixo da meta,-4.650000000000006
2024,2916203,Municipal,35.38,37.65,45.28,Itapé,BA,Nordeste,Abaixo da meta,-2.269999999999996
2024,5006309,Municipal,55.2,37.71,45.33,Paranaíba,MS,Centro-Oeste,Atingiu ou superou,17.490000000000002
2024,1500503,Municipal,38.92,37.74,45.36,Almeirim,PA,Norte,Atingiu ou superou,1.1799999999999997
2024,2920452,Municipal,37.29,37.76,45.38,Mansidão,BA,Nordeste,Abaixo da meta,-0.46999999999999886
2024,2917508,Municipal,28.49,37.79,45.4,Jacobina,BA,Nordeste,Abaixo da meta,-9.3
2024,2805505,Municipal,40.54,37.82,45.43,Poço Verde,SE,Nordeste,Atingiu ou superou,2.719999999999999
2024,1502905,Municipal,33.48,37.86,45.47,Curuçá,PA,Norte,Abaixo da meta,-4.380000000000003
2024,2705200,Municipal,41.87,37.86,45.47,Messias,AL,Nordeste,Atingiu ou superou,4.009999999999998
2024,1500305,Municipal,38.18,37.86,45.47,Afuá,PA,Norte,Atingiu ou superou,0.3200000000000003
2024,1507201,Municipal,32.97,37.87,45.48,São Domingos do Capim,PA,Norte,Abaixo da meta,-4.899999999999999
2024,2907608,Municipal,25.64,37.9,45.5,Central,BA,Nordeste,Abaixo da meta,-12.259999999999998
2024,2912103,Municipal,37.95,,45.54,Ibicaraí,BA,Nordeste,Sem dados para comparação,
2024,2921500,Municipal,27.49,37.95,45.54,Monte Santo,BA,Nordeste,Abaixo da meta,-10.460000000000004
2024,2906402,Municipal,30.77,37.97,45.56,Candeal,BA,Nordeste,Abaixo da meta,-7.199999999999999
2024,2907806,Municipal,36.31,37.98,45.57,Cícero Dantas,BA,Nordeste,Abaixo da meta,-1.6699999999999946
2024,2908903,Municipal,21.3,37.99,45.58,Coração de Maria,BA,Nordeste,Abaixo da meta,-16.69
2024,2922250,Municipal,22.03,38.02,45.61,Muquém de São Francisco,BA,Nordeste,Abaixo da meta,-15.990000000000002
2024,2207702,Municipal,38.42,38.04,45.63,Parnaíba,PI,Nordeste,Atingiu ou superou,0.38000000000000256
2024,2916609,Municipal,36.62,38.06,45.64,Itapitanga,BA,Nordeste,Abaixo da meta,-1.4400000000000048
2024,2933604,Municipal,32.25,38.06,45.64,Xique-Xique,BA,Nordeste,Abaixo da meta,-5.810000000000002
2024,1200336,Municipal,38.07,,45.65,Mâncio Lima,AC,Norte,Sem dados para comparação,
2024,2800407,Municipal,28.6,38.07,45.65,Arauá,SE,Nordeste,Abaixo da meta,-9.469999999999999
2024,2932903,Municipal,31.89,38.08,45.66,Valença,BA,Nordeste,Abaixo da meta,-6.189999999999998
2024,5106778,Municipal,53.25,38.13,45.7,Porto Alegre do Norte,MT,Centro-Oeste,Atingiu ou superou,15.119999999999997
2024,2914653,Municipal,24.92,38.14,45.71,Itabela,BA,Nordeste,Abaixo da meta,-13.219999999999999
2024,2702405,Municipal,28.13,38.15,45.72,Delmiro Gouveia,AL,Nordeste,Abaixo da meta,-10.02
2024,2918407,Municipal,29.31,38.21,45.77,Juazeiro,BA,Nordeste,Abaixo da meta,-8.900000000000002
2024,2411007,Municipal,41.06,38.22,45.78,Rodolfo Fernandes,RN,Nordeste,Atingiu ou superou,2.8400000000000034
2024,2900900,Municipal,23.91,38.22,45.78,Almadina,BA,Nordeste,Abaixo da meta,-14.309999999999999
2024,2401859,Municipal,26.47,38.23,45.79,Caiçara do Norte,RN,Nordeste,Abaixo da meta,-11.759999999999998
2024,1600105,Municipal,19.03,38.23,45.79,Amapá,AP,Norte,Abaixo da meta,-19.199999999999996
2024,1706506,Municipal,45.61,38.24,45.8,Darcinópolis,TO,Norte,Atingiu ou superou,7.369999999999997
2024,2912707,Municipal,22.06,38.26,45.82,Ibirapitanga,BA,Nordeste,Abaixo da meta,-16.2
2024,1501782,Municipal,50.55,38.27,45.82,Breu Branco,PA,Norte,Atingiu ou superou,12.279999999999994
2024,2922656,Municipal,26.14,38.28,45.83,Nordestina,BA,Nordeste,Abaixo da meta,-12.14
2024,2500304,Municipal,28.48,38.31,45.86,Alagoa Grande,PB,Nordeste,Abaixo da meta,-9.830000000000002
2024,2929354,Municipal,27.27,38.32,45.87,São José da Vitória,BA,Nordeste,Abaixo da meta,-11.05
2024,2204402,Municipal,39.2,38.32,45.87,Gilbués,PI,Nordeste,Atingiu ou superou,0.8800000000000026
2024,5101852,Municipal,82.63,38.34,45.89,Bom Jesus do Araguaia,MT,Centro-Oeste,Atingiu ou superou,44.28999999999999
2024,2102309,Municipal,57.18,38.42,45.96,Buriti Bravo,MA,Nordeste,Atingiu ou superou,18.759999999999998
2024,2911857,Municipal,36.36,38.42,45.96,Heliópolis,BA,Nordeste,Abaixo da meta,-2.0600000000000023
2024,2407252,Municipal,60.04,38.44,45.97,Major Sales,RN,Nordeste,Atingiu ou superou,21.6
2024,2932309,Municipal,41.9,38.45,45.98,Ubatã,BA,Nordeste,Atingiu ou superou,3.4499999999999957
2024,5106505,Municipal,38.36,38.45,45.98,Poconé,MT,Centro-Oeste,Abaixo da meta,-0.09000000000000341
2024,3126604,Municipal,37.5,38.49,46.02,Francisco Dumont,MG,Sudeste,Abaixo da meta,-0.990000000000002
2024,2100832,Municipal,39.08,38.52,46.05,Apicum-Açu,MA,Nordeste,Atingiu ou superou,0.5599999999999952
2024,2914802,Municipal,29.75,38.61,46.12,Itabuna,BA,Nordeste,Abaixo da meta,-8.86
