id_municipio,nome_municipio,sigla_uf,nome_regiao,qtd_alunos,qtd_nao_alfabetizados,taxa_nao_alfabetizacao_amostra,escore_medio_modelo,proporcao_sinalizada
4201604,Arroio Trinta,SC,Sul,5,0,0.0,0.3705766641352928,1.0
4201653,Arvoredo,SC,Sul,4,1,0.25,0.3548112176687065,1.0
4201703,Ascurra,SC,Sul,9,3,0.3333333333333333,0.3705923314428562,1.0
4201802,Atalanta,SC,Sul,5,0,0.0,0.37632115976589553,1.0
4201901,Aurora,SC,Sul,9,3,0.3333333333333333,0.35625585910206425,1.0
4201950,Balneário Arroio do Silva,SC,Sul,18,7,0.3888888888888889,0.3904128673131245,1.0
4202057,Balneário Barra do Sul,SC,Sul,13,6,0.46153846153846156,0.4084406212264891,1.0
4202073,Balneário Gaivota,SC,Sul,22,5,0.22727272727272727,0.3852289536488597,1.0
4202081,Bandeirante,SC,Sul,6,5,0.8333333333333334,0.39618113960630535,1.0
4202099,Barra Bonita,SC,Sul,1,0,0.0,0.3515472524312254,1.0
4202107,Barra Velha,SC,Sul,35,16,0.45714285714285713,0.38945762675623485,1.0
4202131,Bela Vista do Toldo,SC,Sul,6,0,0.0,0.4120315304965383,1.0
4202156,Belmonte,SC,Sul,6,0,0.0,0.3704599460516536,1.0
4202206,Benedito Novo,SC,Sul,12,2,0.16666666666666666,0.34884137207362315,0.08333333333333333
4202305,Biguaçu,SC,Sul,61,32,0.5245901639344263,0.3621825653709994,1.0
4202404,Blumenau,SC,Sul,266,81,0.30451127819548873,0.378835902717584,1.0
4202438,Bocaina do Sul,SC,Sul,6,5,0.8333333333333334,0.3790539620375126,1.0
4202453,Bombinhas,SC,Sul,22,4,0.18181818181818182,0.3641604359340287,1.0
4202503,Bom Jardim da Serra,SC,Sul,7,5,0.7142857142857143,0.3691390353759082,0.7142857142857143
4202537,Bom Jesus,SC,Sul,5,2,0.4,0.38426910561187155,1.0
4202578,Bom Jesus do Oeste,SC,Sul,2,0,0.0,0.3902879515842341,1.0
4202602,Bom Retiro,SC,Sul,9,5,0.5555555555555556,0.3590211822600326,0.5555555555555556
4202701,Botuverá,SC,Sul,9,0,0.0,0.3688109544289648,1.0
4202800,Braço do Norte,SC,Sul,44,14,0.3181818181818182,0.35553871202292814,0.6136363636363636
4202859,Braço do Trombudo,SC,Sul,7,1,0.14285714285714285,0.37305335913125415,1.0
4202875,Brunópolis,SC,Sul,2,1,0.5,0.3457843374304351,0.5
4202909,Brusque,SC,Sul,138,56,0.4057971014492754,0.37057346397077356,1.0
4203006,Caçador,SC,Sul,76,18,0.23684210526315788,0.371374128968585,1.0
4203105,Caibi,SC,Sul,7,4,0.5714285714285714,0.3559066109525986,0.7142857142857143
4203154,Calmon,SC,Sul,6,3,0.5,0.41315911857395404,1.0
4203303,Campo Alegre,SC,Sul,17,7,0.4117647058823529,0.387343554266101,1.0
4203402,Campo Belo do Sul,SC,Sul,4,1,0.25,0.3741026014826023,1.0
4203501,Campo Erê,SC,Sul,8,4,0.5,0.36858394998716726,1.0
4203600,Campos Novos,SC,Sul,37,13,0.35135135135135137,0.355467667102515,0.5135135135135135
4203709,Canelinha,SC,Sul,6,3,0.5,0.39295137067780256,1.0
4203808,Canoinhas,SC,Sul,68,20,0.29411764705882354,0.3588743131065065,0.6470588235294118
4203907,Capinzal,SC,Sul,35,13,0.37142857142857144,0.37312062921419,1.0
4203956,Capivari de Baixo,SC,Sul,21,7,0.3333333333333333,0.35630027391370295,0.7142857142857143
4204004,Catanduvas,SC,Sul,11,2,0.18181818181818182,0.3957756969764183,1.0
4204103,Caxambu do Sul,SC,Sul,3,2,0.6666666666666666,0.3766126289134393,1.0
4204152,Celso Ramos,SC,Sul,4,1,0.25,0.34909323862852437,0.0
4204178,Cerro Negro,SC,Sul,4,2,0.5,0.37528905510291943,1.0
4204194,Chapadão do Lageado,SC,Sul,3,2,0.6666666666666666,0.3587219323004874,1.0
4204202,Chapecó,SC,Sul,270,109,0.40370370370370373,0.3534125680248934,0.7037037037037037
4204251,Cocal do Sul,SC,Sul,14,6,0.42857142857142855,0.36614626583505444,0.7857142857142857
4204301,Concórdia,SC,Sul,94,22,0.23404255319148937,0.3528818156284439,0.8191489361702128
4204350,Cordilheira Alta,SC,Sul,6,2,0.3333333333333333,0.347811702416404,0.0
4204400,Coronel Freitas,SC,Sul,10,0,0.0,0.3607141308393914,1.0
4204459,Coronel Martins,SC,Sul,5,1,0.2,0.3505333610932063,1.0
4204509,Corupá,SC,Sul,11,2,0.18181818181818182,0.3761935833706215,1.0
4204558,Correia Pinto,SC,Sul,17,6,0.35294117647058826,0.3720028398872751,0.8235294117647058
4204608,Criciúma,SC,Sul,222,86,0.38738738738738737,0.3778713190529664,1.0
4204707,Cunha Porã,SC,Sul,7,2,0.2857142857142857,0.37471114673677697,1.0
4204806,Curitibanos,SC,Sul,46,23,0.5,0.35928039120945715,0.6521739130434783
4204905,Descanso,SC,Sul,7,2,0.2857142857142857,0.373871110506426,1.0
4205001,Dionísio Cerqueira,SC,Sul,17,3,0.17647058823529413,0.3727638230478068,0.9411764705882353
4205100,Dona Emma,SC,Sul,5,0,0.0,0.397295327305061,1.0
4205159,Doutor Pedrinho,SC,Sul,6,1,0.16666666666666666,0.3882349378995678,1.0
4205175,Entre Rios,SC,Sul,2,0,0.0,0.3721488277343936,1.0
4205191,Ermo,SC,Sul,1,0,0.0,0.37943809860878974,1.0
4205209,Erval Velho,SC,Sul,6,2,0.3333333333333333,0.37730508184672046,1.0
4205308,Faxinal dos Guedes,SC,Sul,14,5,0.35714285714285715,0.354585198580763,1.0
4205357,Flor do Sertão,SC,Sul,4,2,0.5,0.37482476672768184,1.0
4205407,Florianópolis,SC,Sul,267,128,0.4794007490636704,0.38000896342091517,1.0
4205431,Formosa do Sul,SC,Sul,3,1,0.3333333333333333,0.3762286128550693,1.0
4205456,Forquilhinha,SC,Sul,47,17,0.3617021276595745,0.38300907692201347,1.0
4205506,Fraiburgo,SC,Sul,56,14,0.25,0.37066420780766113,1.0
4205555,Frei Rogério,SC,Sul,3,0,0.0,0.3761315834341226,1.0
4205605,Galvão,SC,Sul,2,2,1.0,0.34366963153763563,0.0
4205704,Garopaba,SC,Sul,32,8,0.25,0.35004012047415956,1.0
4205803,Garuva,SC,Sul,17,7,0.4117647058823529,0.3775338974339906,1.0
4205902,Gaspar,SC,Sul,73,22,0.3013698630136986,0.38684754916989345,1.0
4206009,Governador Celso Ramos,SC,Sul,10,2,0.2,0.3619158097425226,1.0
4206108,Grão Pará,SC,Sul,6,3,0.5,0.39020917113452364,1.0
4206207,Gravatal,SC,Sul,10,6,0.6,0.31641092091822365,0.0
4206306,Guabiruba,SC,Sul,21,7,0.3333333333333333,0.3897925483118474,1.0
4206405,Guaraciaba,SC,Sul,7,1,0.14285714285714285,0.3687547393359055,1.0
4206504,Guaramirim,SC,Sul,51,21,0.4117647058823529,0.4010480323911115,1.0
4206603,Guarujá do Sul,SC,Sul,12,5,0.4166666666666667,0.3852836901864021,1.0
4206652,Guatambú,SC,Sul,14,10,0.7142857142857143,0.3536612195763914,0.8571428571428571
4206702,Herval d'Oeste,SC,Sul,20,7,0.35,0.3709462814873278,0.95
4206751,Ibiam,SC,Sul,3,0,0.0,0.38961686449452193,1.0
4206801,Ibicaré,SC,Sul,2,0,0.0,0.3971914222623716,1.0
4206900,Ibirama,SC,Sul,22,5,0.22727272727272727,0.40093402021190205,1.0
4207007,Içara,SC,Sul,72,31,0.4305555555555556,0.3786011615600499,1.0
4207106,Ilhota,SC,Sul,18,8,0.4444444444444444,0.38887843910640635,1.0
4207205,Imaruí,SC,Sul,11,4,0.36363636363636365,0.3594573880496591,0.9090909090909091
4207304,Imbituba,SC,Sul,53,24,0.4528301886792453,0.3474129561745771,0.660377358490566
4207403,Imbuia,SC,Sul,4,0,0.0,0.38482356898998504,1.0
4207502,Indaial,SC,Sul,82,26,0.3170731707317073,0.3733424351039428,1.0
4207577,Iomerê,SC,Sul,3,0,0.0,0.35731753349793016,1.0
4207601,Ipira,SC,Sul,8,2,0.25,0.3811704282910737,1.0
4207650,Iporã do Oeste,SC,Sul,8,0,0.0,0.368812577239484,1.0
4207684,Ipuaçu,SC,Sul,5,2,0.4,0.3761917019954675,1.0
4207700,Ipumirim,SC,Sul,10,5,0.5,0.38043921305483885,1.0
4207759,Iraceminha,SC,Sul,4,2,0.5,0.373032517783803,1.0
4207809,Irani,SC,Sul,14,3,0.21428571428571427,0.3578698848242781,1.0
4207858,Irati,SC,Sul,2,0,0.0,0.359918680780437,1.0
4207908,Irineópolis,SC,Sul,14,3,0.21428571428571427,0.4000282151473623,1.0
4208005,Itá,SC,Sul,14,2,0.14285714285714285,0.3461715699760622,0.0
4208104,Itaiópolis,SC,Sul,15,10,0.6666666666666666,0.3912751889383748,1.0
4208203,Itajaí,SC,Sul,207,88,0.4251207729468599,0.3692935328980447,0.9710144927536232
4208302,Itapema,SC,Sul,50,15,0.3,0.372878986354938,1.0
4208401,Itapiranga,SC,Sul,21,4,0.19047619047619047,0.37457060723961755,1.0
4208450,Itapoá,SC,Sul,23,8,0.34782608695652173,0.3768148890132256,1.0
4208500,Ituporanga,SC,Sul,37,5,0.13513513513513514,0.3669168717551964,1.0
4208609,Jaborá,SC,Sul,6,3,0.5,0.3632270031912121,1.0
4208708,Jacinto Machado,SC,Sul,12,3,0.25,0.3682475258955143,0.9166666666666666
4208807,Jaguaruna,SC,Sul,25,11,0.44,0.37871506905349295,1.0
4208906,Jaraguá do Sul,SC,Sul,169,41,0.24260355029585798,0.37164419563383055,1.0
4208955,Jardinópolis,SC,Sul,1,1,1.0,0.374239821600703,1.0
4209003,Joaçaba,SC,Sul,14,3,0.21428571428571427,0.36846062367492544,1.0
4209102,Joinville,SC,Sul,526,154,0.29277566539923955,0.36610802568490197,0.8783269961977186
4209151,José Boiteux,SC,Sul,11,5,0.45454545454545453,0.384239548887183,1.0
4209177,Jupiá,SC,Sul,3,1,0.3333333333333333,0.36161056686822035,1.0
4209201,Lacerdópolis,SC,Sul,8,2,0.25,0.33918331287638614,0.0
4209300,Lages,SC,Sul,157,83,0.5286624203821656,0.35630706532174566,0.5286624203821656
4209409,Laguna,SC,Sul,26,13,0.5,0.33949380717301597,0.34615384615384615
4209458,Lajeado Grande,SC,Sul,6,2,0.3333333333333333,0.3336546673716468,0.0
4209508,Laurentino,SC,Sul,14,5,0.35714285714285715,0.38333431938876245,1.0
4209607,Lauro Muller,SC,Sul,15,3,0.2,0.3600188856959934,0.5333333333333333
4209706,Lebon Régis,SC,Sul,10,6,0.6,0.38540477808635976,1.0
4209854,Lindóia do Sul,SC,Sul,7,0,0.0,0.38486722387370936,1.0
4209904,Lontras,SC,Sul,13,8,0.6153846153846154,0.41351516042948355,1.0
4210001,Luiz Alves,SC,Sul,11,4,0.36363636363636365,0.3810067622059739,1.0
4210035,Luzerna,SC,Sul,2,1,0.5,0.3784872824663644,1.0
4210050,Macieira,SC,Sul,2,1,0.5,0.39101224159095793,1.0
4210100,Mafra,SC,Sul,46,9,0.1956521739130435,0.35318100380479656,0.5869565217391305
4210209,Major Gercino,SC,Sul,2,0,0.0,0.3888964268286962,1.0
4210308,Major Vieira,SC,Sul,10,2,0.2,0.40084290542362633,1.0
4210407,Maracajá,SC,Sul,10,5,0.5,0.3672300185653373,1.0
4210506,Maravilha,SC,Sul,27,5,0.18518518518518517,0.3431485846656026,0.48148148148148145
4210555,Marema,SC,Sul,4,1,0.25,0.32915616679891413,0.0
4210605,Massaranduba,SC,Sul,26,9,0.34615384615384615,0.36558370665033113,0.7307692307692307
4210704,Matos Costa,SC,Sul,3,2,0.6666666666666666,0.3884443870450835,1.0
4210803,Meleiro,SC,Sul,9,3,0.3333333333333333,0.37543695428322543,1.0
4210852,Mirim Doce,SC,Sul,4,2,0.5,0.351281301102802,1.0
4210902,Modelo,SC,Sul,3,0,0.0,0.3637638324614117,1.0
4211009,Mondaí,SC,Sul,9,4,0.4444444444444444,0.3743473981359351,1.0
4211058,Monte Carlo,SC,Sul,15,6,0.4,0.3949318562692929,1.0
4211108,Monte Castelo,SC,Sul,14,9,0.6428571428571429,0.39181823926560166,1.0
4211207,Morro da Fumaça,SC,Sul,28,6,0.21428571428571427,0.37734462474179215,1.0
4211256,Morro Grande,SC,Sul,3,1,0.3333333333333333,0.39125080049242117,1.0
4211306,Navegantes,SC,Sul,72,33,0.4583333333333333,0.3936371806891997,1.0
4211405,Nova Erechim,SC,Sul,7,1,0.14285714285714285,0.3743059276511129,1.0
4211454,Nova Itaberaba,SC,Sul,5,2,0.4,0.3512833593963546,1.0
4211504,Nova Trento,SC,Sul,9,5,0.5555555555555556,0.37612142597181175,1.0
4211603,Nova Veneza,SC,Sul,15,7,0.4666666666666667,0.36101415197446757,0.7333333333333333
4211652,Novo Horizonte,SC,Sul,3,0,0.0,0.3457182889225767,0.0
4211702,Orleans,SC,Sul,20,11,0.55,0.36319609618146786,0.5
4211751,Otacílio Costa,SC,Sul,20,8,0.4,0.36283002578132034,0.75
4211801,Ouro,SC,Sul,9,2,0.2222222222222222,0.37366374903482513,1.0
4211850,Ouro Verde,SC,Sul,1,1,1.0,0.36529369748814144,1.0
4211892,Painel,SC,Sul,5,4,0.8,0.35624149714003484,1.0
4211900,Palhoça,SC,Sul,162,96,0.5925925925925926,0.3706391069911298,1.0
4212007,Palma Sola,SC,Sul,6,2,0.3333333333333333,0.3780120703477941,1.0
4212056,Palmeira,SC,Sul,3,1,0.3333333333333333,0.3688842332310358,1.0
4212106,Palmitos,SC,Sul,19,5,0.2631578947368421,0.3713523041290286,1.0
4212205,Papanduva,SC,Sul,24,5,0.20833333333333334,0.3891204329206368,1.0
4212239,Paraíso,SC,Sul,7,2,0.2857142857142857,0.37573468947891325,1.0
4212254,Passo de Torres,SC,Sul,19,5,0.2631578947368421,0.3800584674535732,1.0
4212270,Passos Maia,SC,Sul,3,1,0.3333333333333333,0.3711880319307801,1.0
4212304,Paulo Lopes,SC,Sul,10,7,0.7,0.335122928745635,0.0
4212403,Pedras Grandes,SC,Sul,3,2,0.6666666666666666,0.37195773986248604,1.0
4212502,Penha,SC,Sul,34,19,0.5588235294117647,0.3933000548803929,1.0
4212601,Peritiba,SC,Sul,3,0,0.0,0.3896280842363524,1.0
4212650,Pescaria Brava,SC,Sul,11,5,0.45454545454545453,0.32975188771668096,0.0
4212700,Petrolândia,SC,Sul,8,2,0.25,0.3829470597371911,1.0
4212809,Balneário Piçarras,SC,Sul,35,25,0.7142857142857143,0.380662946593893,1.0
4212908,Pinhalzinho,SC,Sul,22,5,0.22727272727272727,0.3474293442238593,0.5909090909090909
4213005,Pinheiro Preto,SC,Sul,3,0,0.0,0.357014339891754,1.0
4213104,Piratuba,SC,Sul,4,0,0.0,0.35829017039154587,1.0
4213153,Planalto Alegre,SC,Sul,1,0,0.0,0.3284773506922687,0.0
4213203,Pomerode,SC,Sul,34,11,0.3235294117647059,0.3924301246690607,1.0
4213302,Ponte Alta,SC,Sul,13,4,0.3076923076923077,0.3675552136680994,0.6923076923076923
4213351,Ponte Alta do Norte,SC,Sul,12,3,0.25,0.3759000824096781,1.0
4213401,Ponte Serrada,SC,Sul,22,11,0.5,0.3544704079840782,0.3181818181818182
4213500,Porto Belo,SC,Sul,23,5,0.21739130434782608,0.3686033719864573,1.0
4213609,Porto União,SC,Sul,23,7,0.30434782608695654,0.34991067812726984,0.5217391304347826
4213708,Pouso Redondo,SC,Sul,30,11,0.36666666666666664,0.3673923399660801,1.0
4213807,Praia Grande,SC,Sul,9,3,0.3333333333333333,0.34483484318406876,0.6666666666666666
4213906,Presidente Castello Branco,SC,Sul,3,3,1.0,0.39238534473765196,1.0
4214003,Presidente Getúlio,SC,Sul,17,4,0.23529411764705882,0.3849883116993503,1.0
4214102,Presidente Nereu,SC,Sul,6,2,0.3333333333333333,0.35050506387927066,1.0
4214151,Princesa,SC,Sul,5,3,0.6,0.36853115032148753,1.0
4214201,Quilombo,SC,Sul,13,3,0.23076923076923078,0.35957964282979815,1.0
4214300,Rancho Queimado,SC,Sul,6,2,0.3333333333333333,0.3374431342938273,0.0
4214409,Rio das Antas,SC,Sul,10,5,0.5,0.40883440160303514,1.0
4214508,Rio do Campo,SC,Sul,8,1,0.125,0.3732278064902607,1.0
4214607,Rio do Oeste,SC,Sul,6,2,0.3333333333333333,0.3797952279690679,1.0
4214706,Rio dos Cedros,SC,Sul,11,5,0.45454545454545453,0.3986901063447913,1.0
4214805,Rio do Sul,SC,Sul,44,23,0.5227272727272727,0.362002509217032,0.5909090909090909
4214904,Rio Fortuna,SC,Sul,7,4,0.5714285714285714,0.3935284692764358,1.0
4215000,Rio Negrinho,SC,Sul,46,15,0.32608695652173914,0.3860961395789705,1.0
4215059,Rio Rufino,SC,Sul,2,0,0.0,0.3879778050871032,1.0
4215075,Riqueza,SC,Sul,5,2,0.4,0.37216686161704926,1.0
4215109,Rodeio,SC,Sul,9,2,0.2222222222222222,0.37738518965918577,1.0
4215208,Romelândia,SC,Sul,6,1,0.16666666666666666,0.3895379707056466,1.0
4215307,Salete,SC,Sul,13,4,0.3076923076923077,0.36498471487209044,0.7692307692307693
4215356,Saltinho,SC,Sul,1,0,0.0,0.3751182648805952,1.0
4215406,Salto Veloso,SC,Sul,6,0,0.0,0.33316756834018235,0.0
4215455,Sangão,SC,Sul,20,5,0.25,0.378520441182443,1.0
4215505,Santa Cecília,SC,Sul,19,6,0.3157894736842105,0.3785356555796173,1.0
4215554,Santa Helena,SC,Sul,1,1,1.0,0.35264655283597535,1.0
4215653,Santa Rosa do Sul,SC,Sul,12,3,0.25,0.3854166111434971,1.0
4215679,Santa Terezinha,SC,Sul,5,2,0.4,0.40344430218260685,1.0
4215687,Santa Terezinha do Progresso,SC,Sul,1,0,0.0,0.36400905091170377,1.0
4215695,Santiago do Sul,SC,Sul,3,1,0.3333333333333333,0.3564105981379451,1.0
4215703,Santo Amaro da Imperatriz,SC,Sul,20,8,0.4,0.34008175276671204,0.0
4215752,São Bernardino,SC,Sul,3,0,0.0,0.3884597278728592,1.0
4215802,São Bento do Sul,SC,Sul,77,11,0.14285714285714285,0.3725852549081227,1.0
4216008,São Carlos,SC,Sul,14,4,0.2857142857142857,0.3526550351388192,0.21428571428571427
4216057,São Cristovão do Sul,SC,Sul,3,2,0.6666666666666666,0.38194490661570546,1.0
4216107,São Domingos,SC,Sul,9,1,0.1111111111111111,0.34820597968579486,0.7777777777777778
4216206,São Francisco do Sul,SC,Sul,56,33,0.5892857142857143,0.3686413404795848,0.6964285714285714
4216255,São João do Oeste,SC,Sul,8,2,0.25,0.39709029847493704,1.0
4216305,São João Batista,SC,Sul,31,9,0.2903225806451613,0.3913357486837872,1.0
4216354,São João do Itaperiú,SC,Sul,6,3,0.5,0.3690872786800381,1.0
4216404,São João do Sul,SC,Sul,9,1,0.1111111111111111,0.3739444254556771,1.0
4216503,São Joaquim,SC,Sul,29,17,0.5862068965517241,0.4074688206034118,1.0
4216602,São José,SC,Sul,163,67,0.4110429447852761,0.36099080906025854,0.6012269938650306
4216701,São José do Cedro,SC,Sul,21,3,0.14285714285714285,0.39543951518811077,1.0
4216800,São José do Cerrito,SC,Sul,8,2,0.25,0.3596633410328792,0.625
4216909,São Lourenço do Oeste,SC,Sul,31,10,0.3225806451612903,0.37178548333436734,1.0
4217006,São Ludgero,SC,Sul,17,5,0.29411764705882354,0.37867071597982427,1.0
4217105,São Martinho,SC,Sul,5,3,0.6,0.36248923382264225,1.0
4217204,São Miguel do Oeste,SC,Sul,33,9,0.2727272727272727,0.35017219507251496,0.7878787878787878
4217253,São Pedro de Alcântara,SC,Sul,3,0,0.0,0.356032801843424,1.0
4217303,Saudades,SC,Sul,8,1,0.125,0.3629432295026085,0.875
4217402,Schroeder,SC,Sul,30,5,0.16666666666666666,0.3820702304069765,1.0
4217501,Seara,SC,Sul,14,7,0.5,0.3704499425921746,1.0
4217550,Serra Alta,SC,Sul,2,0,0.0,0.3603310642309353,1.0
4217600,Siderópolis,SC,Sul,10,5,0.5,0.35828523210296626,1.0
4217709,Sombrio,SC,Sul,41,22,0.5365853658536586,0.3834849096353283,1.0
4217758,Sul Brasil,SC,Sul,1,1,1.0,0.35213021451403415,1.0
4217808,Taió,SC,Sul,17,5,0.29411764705882354,0.3648394520069507,0.8235294117647058
4217907,Tangará,SC,Sul,10,3,0.3,0.3725708050544073,1.0
4217956,Tigrinhos,SC,Sul,2,0,0.0,0.36005438099365716,1.0
4218004,Tijucas,SC,Sul,12,9,0.75,0.35908799662364227,0.6666666666666666
4218103,Timbé do Sul,SC,Sul,4,1,0.25,0.3585481733233139,1.0
4218202,Timbó,SC,Sul,42,6,0.14285714285714285,0.3909844667538074,1.0
4218251,Timbó Grande,SC,Sul,9,3,0.3333333333333333,0.394993291292677,1.0
4218301,Três Barras,SC,Sul,27,10,0.37037037037037035,0.38374228857209625,1.0
4218350,Treviso,SC,Sul,5,3,0.6,0.37272947076376395,1.0
4218400,Treze de Maio,SC,Sul,13,5,0.38461538461538464,0.370128758443964,1.0
4218509,Treze Tílias,SC,Sul,14,5,0.35714285714285715,0.391946781483682,1.0
4218608,Trombudo Central,SC,Sul,4,1,0.25,0.3660609478677984,1.0
4218707,Tubarão,SC,Sul,100,39,0.39,0.3571300625339282,0.54
4218756,Tunápolis,SC,Sul,4,2,0.5,0.37308458138619016,1.0
4218806,Turvo,SC,Sul,13,3,0.23076923076923078,0.36632004004917407,0.6923076923076923
4218855,União do Oeste,SC,Sul,2,0,0.0,0.36633131901838933,1.0
4218905,Urubici,SC,Sul,12,3,0.25,0.39745458547531615,1.0
4218954,Urupema,SC,Sul,2,1,0.5,0.35708599548663494,0.5
4219002,Urussanga,SC,Sul,18,3,0.16666666666666666,0.35500529407203696,0.3333333333333333
4219101,Vargeão,SC,Sul,3,1,0.3333333333333333,0.3839496907559378,1.0
4219176,Vargem Bonita,SC,Sul,5,0,0.0,0.37049006307350585,1.0
4219200,Vidal Ramos,SC,Sul,5,0,0.0,0.38156571261434846,1.0
4219309,Videira,SC,Sul,55,15,0.2727272727272727,0.3783910000579971,1.0
4219358,Vitor Meireles,SC,Sul,7,1,0.14285714285714285,0.4113744573176111,1.0
4219408,Witmarsum,SC,Sul,5,3,0.6,0.40787245124005533,1.0
4219507,Xanxerê,SC,Sul,50,15,0.3,0.3311967077515906,0.0
4219606,Xavantina,SC,Sul,8,1,0.125,0.3767240609220064,1.0
4219705,Xaxim,SC,Sul,36,13,0.3611111111111111,0.37207009534718793,1.0
4219853,Zortéa,SC,Sul,10,4,0.4,0.36061587186151334,1.0
4220000,Balneário Rincão,SC,Sul,19,9,0.47368421052631576,0.3230818876617397,0.0
4300034,Aceguá,RS,Sul,5,2,0.4,0.34963181741611726,0.0
4300059,Água Santa,RS,Sul,4,3,0.75,0.3763830141568708,1.0
4300109,Agudo,RS,Sul,20,8,0.4,0.3718403267669709,1.0
4300208,Ajuricaba,RS,Sul,5,2,0.4,0.33661123375927937,0.0
4300307,Alecrim,RS,Sul,9,6,0.6666666666666666,0.3482132218879523,0.1111111111111111
4300406,Alegrete,RS,Sul,38,22,0.5789473684210527,0.32029699336534756,0.0
4300455,Alegria,RS,Sul,3,0,0.0,0.3324307255437981,0.0
4300471,Almirante Tamandaré do Sul,RS,Sul,2,1,0.5,0.3100907868481453,0.0
4300505,Alpestre,RS,Sul,10,3,0.3,0.34597417460201885,0.0
4300570,Alto Feliz,RS,Sul,2,0,0.0,0.3678719270677504,1.0
4300604,Alvorada,RS,Sul,195,134,0.6871794871794872,0.36809315354736444,0.6871794871794872
4300638,Amaral Ferrador,RS,Sul,3,3,1.0,0.3598000520822393,1.0
4300646,Ametista do Sul,RS,Sul,9,3,0.3333333333333333,0.3384250755453395,0.0
4300661,André da Rocha,RS,Sul,1,1,1.0,0.3566567446222926,1.0
4300703,Anta Gorda,RS,Sul,2,1,0.5,0.32093276447127683,0.0
4300802,Antônio Prado,RS,Sul,15,8,0.5333333333333333,0.34478522373740594,0.7333333333333333
4300851,Arambaré,RS,Sul,2,1,0.5,0.3669213215157219,1.0
4300877,Araricá,RS,Sul,11,5,0.45454545454545453,0.38159398907278363,1.0
4300901,Aratiba,RS,Sul,4,2,0.5,0.34450304768207374,0.0
4301008,Arroio do Meio,RS,Sul,16,4,0.25,0.350080907436921,1.0
4301057,Arroio do Sal,RS,Sul,15,9,0.6,0.36063617034088813,1.0
4301073,Arroio do Padre,RS,Sul,1,0,0.0,0.40667937060543446,1.0
4301107,Arroio dos Ratos,RS,Sul,10,5,0.5,0.3568005061152063,0.8
4301206,Arroio do Tigre,RS,Sul,6,2,0.3333333333333333,0.3318262637273152,0.0
4301305,Arroio Grande,RS,Sul,15,8,0.5333333333333333,0.36257413521282145,1.0
4301404,Arvorezinha,RS,Sul,11,2,0.18181818181818182,0.333228377723739,0.09090909090909091
4301503,Augusto Pestana,RS,Sul,5,5,1.0,0.34983107231389104,0.4
4301552,Áurea,RS,Sul,5,1,0.2,0.33478913243762476,0.4
4301602,Bagé,RS,Sul,96,45,0.46875,0.3429002508661634,0.6354166666666666
4301636,Balneário Pinhal,RS,Sul,14,5,0.35714285714285715,0.37778162925876113,1.0
4301651,Barão,RS,Sul,2,0,0.0,0.3647342110744719,1.0
4301701,Barão de Cotegipe,RS,Sul,7,1,0.14285714285714285,0.374794299096313,1.0
4301750,Barão do Triunfo,RS,Sul,2,2,1.0,0.3805208926212037,1.0
4301800,Barracão,RS,Sul,3,1,0.3333333333333333,0.3351778256103913,0.0
4301859,Barra do Guarita,RS,Sul,1,1,1.0,0.29039826928138657,0.0
4301875,Barra do Quaraí,RS,Sul,7,6,0.8571428571428571,0.36543087110945527,0.7142857142857143
4301909,Barra do Ribeiro,RS,Sul,8,3,0.375,0.37415769696720186,1.0
4301958,Barra Funda,RS,Sul,1,1,1.0,0.3172895035673001,0.0
4302006,Barros Cassal,RS,Sul,13,6,0.46153846153846156,0.325409637254349,0.0
4302105,Bento Gonçalves,RS,Sul,117,63,0.5384615384615384,0.3589773231558011,0.6923076923076923
4302204,Boa Vista do Buricá,RS,Sul,5,2,0.4,0.3571301141790447,0.8
4302238,Boa Vista do Incra,RS,Sul,3,2,0.6666666666666666,0.34238286421937597,0.0
4302253,Boa Vista do Sul,RS,Sul,2,0,0.0,0.3573486709980962,1.0
4302303,Bom Jesus,RS,Sul,9,5,0.5555555555555556,0.35474020190154626,0.3333333333333333
4302352,Bom Princípio,RS,Sul,11,5,0.45454545454545453,0.3658269794346621,0.8181818181818182
4302402,Bom Retiro do Sul,RS,Sul,5,1,0.2,0.34864954994344466,0.8
4302451,Boqueirão do Leão,RS,Sul,3,1,0.3333333333333333,0.3157073459301375,0.0
4302501,Bossoroca,RS,Sul,5,2,0.4,0.33437838834987554,0.0
4302584,Bozano,RS,Sul,4,3,0.75,0.3564681406433803,1.0
4302600,Braga,RS,Sul,3,3,1.0,0.31718496750406083,0.0
4302659,Brochier,RS,Sul,9,5,0.5555555555555556,0.38594896123814454,1.0
4302709,Butiá,RS,Sul,23,11,0.4782608695652174,0.34350341247218674,0.43478260869565216
4302808,Caçapava do Sul,RS,Sul,34,16,0.47058823529411764,0.3347709209238866,0.0
4302907,Cacequi,RS,Sul,5,2,0.4,0.3288744950225996,0.0
4303004,Cachoeira do Sul,RS,Sul,56,35,0.625,0.3199817455002405,0.0
4303103,Cachoeirinha,RS,Sul,113,73,0.6460176991150443,0.3490837023670976,0.7964601769911505
4303202,Cacique Doble,RS,Sul,2,1,0.5,0.3562475137152784,1.0
4303301,Caibaté,RS,Sul,1,1,1.0,0.3481751866592503,0.0
4303400,Caiçara,RS,Sul,6,4,0.6666666666666666,0.33375103737007383,0.0
